City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
270,Pamyat Parizhskoy Kommuny,RU,2022-06-28 22:31:04,56.1048,44.4952,48.15,77,2,3.87
271,Winslow,US,2022-06-28 22:31:05,35.0242,-110.6974,91.58,17,0,8.05
272,Jumla,NP,2022-06-28 22:31:06,29.2747,82.1838,65.21,97,100,1.61
273,Qaanaaq,GL,2022-06-28 22:31:07,77.484,-69.3632,46.96,51,80,1.03
274,Rio Grande,BR,2022-06-28 22:31:06,-32.035,-52.0986,50.11,95,100,16.37
275,Graneros,CL,2022-06-28 22:31:09,-34.0667,-70.7333,57.38,62,0,4.61
276,Krasnoselkup,RU,2022-06-28 22:31:09,65.7,82.4667,51.67,92,100,18.88
277,Cherdyn,RU,2022-06-28 22:31:10,60.403,56.4787,43.27,82,96,9.6
278,Tigzirt,DZ,2022-06-28 22:31:11,36.8886,4.1198,71.64,87,0,9.19
279,Balikpapan,ID,2022-06-28 22:31:11,-1.2675,116.8289,76.19,94,20,4.61
280,Dongli,CN,2022-06-28 22:31:12,23.5656,116.8194,82.38,89,40,6.71
281,Aklavik,CA,2022-06-28 22:31:12,68.2191,-135.0107,71.6,60,0,5.75
282,Dwarka,IN,2022-06-28 22:31:13,22.2394,68.9678,84.43,79,100,16.37
283,Pisco,PE,2022-06-28 22:27:14,-13.7,-76.2167,63.01,82,75,9.22
284,Lujiang,CN,2022-06-28 22:31:14,31.2581,117.2817,79.88,87,32,7.63
285,Xingyi,CN,2022-06-28 22:26:49,24.1877,102.817,62.38,96,100,2.1
286,Diego De Almagro,CL,2022-06-28 22:31:15,-26.3667,-70.05,61.95,30,0,3.51
287,Labuhan,ID,2022-06-28 22:31:15,-6.8844,112.2051,74.8,76,37,13.96
288,Sakakah,SA,2022-06-28 22:31:17,29.9697,40.2064,87.37,17,0,5.46
289,Tuatapere,NZ,2022-06-28 22:31:17,-46.1333,167.6833,47.1,87,98,7.14
290,Naryan-Mar,RU,2022-06-28 22:31:18,67.6713,53.087,40.14,82,96,15.59
291,Port Hardy,CA,2022-06-28 22:31:19,50.6996,-127.4199,59.18,88,100,10.36
292,Arlit,NE,2022-06-28 22:31:19,18.7369,7.3853,95.7,11,13,5.97
293,Luwuk,ID,2022-06-28 22:31:19,-0.9516,122.7875,77.63,89,80,2.3
294,Hasaki,JP,2022-06-28 22:31:20,35.7333,140.8333,82.8,78,90,10.47
295,Inhambane,MZ,2022-06-28 22:31:21,-23.865,35.3833,67.66,64,92,12.19
296,Kitami,JP,2022-06-28 22:31:21,43.8031,143.8908,59.13,98,100,3.74
297,Corbu,RO,2022-06-28 22:31:22,44.3833,28.65,65.52,78,0,6.91
298,Rio Gallegos,AR,2022-06-28 22:31:22,-51.6226,-69.2181,39.25,75,75,6.91
299,Faya,SA,2022-06-28 22:31:23,18.3851,42.4509,68.52,37,92,3.27
300,Chuy,UY,2022-06-28 22:31:23,-33.6971,-53.4616,49.89,88,100,5.26
301,Bengkulu,ID,2022-06-28 22:31:24,-3.8004,102.2655,74.17,92,100,3.2
302,Mackay,AU,2022-06-28 22:31:25,-21.15,149.2,65.68,72,100,18.57
303,Prado,BR,2022-06-28 22:27:13,-17.3411,-39.2208,68.63,63,66,4.59
304,Tuka,PH,2022-06-28 22:31:25,6.52,124.585,77.7,84,100,1.5
305,Havre-Saint-Pierre,CA,2022-06-28 22:31:26,50.2334,-63.5986,59.36,77,0,23.02
306,Buzmeyin,TM,2022-06-28 22:31:26,38.0507,58.2056,89.33,40,0,13.8
307,Warrington,GB,2022-06-28 22:31:27,53.3925,-2.5802,59.72,86,75,12.66
308,Tommot,RU,2022-06-28 22:31:27,58.9564,126.2925,73.98,58,11,1.68
309,Lorain,US,2022-06-28 22:31:28,41.3334,-82.1499,78.89,40,0,6.91
310,Tulagi,SB,2022-06-28 22:31:28,-9.0996,160.1476,83.3,69,50,16.8
311,Port Blair,IN,2022-06-28 22:31:29,11.6667,92.75,80.64,89,40,2.3
312,Yaring,TH,2022-06-28 22:31:29,6.8662,101.3689,77.13,86,100,6.29
313,Ghoti,IN,2022-06-28 22:31:30,19.7168,73.6245,72.03,95,87,7.81
314,Zhangjiakou,CN,2022-06-28 22:31:30,40.81,114.8794,65.89,81,100,2.51
315,Nogir,RU,2022-06-28 22:31:32,43.0816,44.6365,57.67,100,62,4.47
316,Kindu,CD,2022-06-28 22:31:32,-2.95,25.95,75.47,56,94,2.48
317,Longyearbyen,SJ,2022-06-28 22:31:33,78.2186,15.6401,46.24,81,100,6.91
318,Odweyne,SO,2022-06-28 22:31:33,9.4092,45.064,72.01,55,100,21.41
319,Koroni,GR,2022-06-28 22:31:34,36.8,21.95,79.07,81,0,2.71
320,Ambon,ID,2022-06-28 22:31:34,-3.6954,128.1814,78.24,15,20,4.61
321,Hofn,IS,2022-06-28 22:31:35,64.2539,-15.2082,50.92,87,100,11.79
322,Jibuti,DJ,2022-06-28 22:31:35,11.5,42.5,89.4,30,87,4.27
323,College,US,2022-06-28 22:31:36,64.8569,-147.8028,74.59,42,100,9.22
324,Atambua,ID,2022-06-28 22:31:36,-9.1061,124.8925,73.42,84,66,7.61
325,San Antonio,US,2022-06-28 22:29:09,29.4241,-98.4936,88.92,86,40,13.8
326,Gomel,BY,2022-06-28 22:31:37,52.4345,30.9754,75.18,78,0,6.71
327,Bay Roberts,CA,2022-06-28 22:31:38,47.5999,-53.2648,74.95,86,100,11.65
328,Geraldton,AU,2022-06-28 22:31:38,-28.7667,114.6,50.41,71,0,11.5
329,Deer Lake,CA,2022-06-28 22:31:38,49.1667,-57.4316,67.86,77,100,14.97
330,Umm Lajj,SA,2022-06-28 22:31:39,25.0213,37.2685,83.07,61,0,7.38
331,Solntsevo,RU,2022-06-28 22:31:39,51.4185,36.7499,68.34,94,19,6.78
332,Marshall,US,2022-06-28 22:31:40,34.3834,-86.3333,89.58,49,40,6.91
333,Acarau,BR,2022-06-28 22:31:09,-2.8856,-40.12,77.76,77,13,12.95
334,Ostersund,SE,2022-06-28 22:27:58,63.1792,14.6357,61.61,100,75,38.01
335,Samana,DO,2022-06-28 22:31:41,19.2056,-69.3369,84.16,81,51,9.51
336,Nuuk,GL,2022-06-28 22:31:41,64.1835,-51.7216,47.01,93,100,8.05
337,Beloha,MG,2022-06-28 22:31:42,-25.1667,45.05,61.81,67,14,12.24
338,Marin,US,2022-06-28 22:31:42,38.0666,-122.7344,91.58,63,0,14.97
339,Buraydah,SA,2022-06-28 22:27:20,26.326,43.975,91.85,14,15,9.6
340,Richards Bay,ZA,2022-06-28 22:31:43,-28.783,32.0377,59.4,82,0,7.63
341,Idar,DE,2022-06-28 22:31:43,49.7167,7.3,66.29,66,63,3.0
342,Saint-Francois,FR,2022-06-28 22:31:43,46.4154,3.9054,60.24,77,0,1.14
343,Tacuarembo,UY,2022-06-28 22:31:44,-31.7333,-55.9833,47.48,91,100,7.52
344,Iqaluit,CA,2022-06-28 22:29:52,63.7506,-68.5145,51.53,50,75,11.5
345,Tabas,IR,2022-06-28 22:31:44,33.5959,56.9244,91.56,11,0,8.63
346,Texarkana,US,2022-06-28 22:30:25,33.4251,-94.0477,88.02,37,0,11.5
347,Sechura,PE,2022-06-28 22:31:45,-5.5569,-80.8222,70.05,60,2,16.71
348,Yumen,CN,2022-06-28 22:31:46,40.2833,97.2,74.01,27,46,2.8
349,Tura,IN,2022-06-28 22:31:46,25.5198,90.2201,72.84,98,100,4.47
350,Atar,MR,2022-06-28 22:31:46,20.5169,-13.0499,93.27,16,0,11.16
351,Miramar,US,2022-06-28 22:31:38,25.9873,-80.2323,89.02,66,20,11.5
352,Kawalu,ID,2022-06-28 22:31:47,-7.3817,108.2082,69.98,89,98,0.74
353,Puerto Quijarro,BO,2022-06-28 22:31:47,-17.7833,-57.7667,74.89,43,0,2.37
354,Rahuri,IN,2022-06-28 22:31:48,19.3833,74.65,75.2,84,82,8.23
355,Cabedelo,BR,2022-06-28 22:28:16,-6.9811,-34.8339,77.67,84,24,15.3
356,Astoria,US,2022-06-28 22:31:48,46.1879,-123.8313,63.46,83,100,16.11
357,Porto Velho,BR,2022-06-28 22:28:34,-8.7619,-63.9039,80.65,65,0,2.3
358,Komsomolskiy,UZ,2022-06-28 22:31:49,40.4272,71.7189,81.32,34,0,9.22
359,Mbandaka,CD,2022-06-28 22:31:50,0.0487,18.2603,71.29,88,98,2.77
360,Kaniama,CD,2022-06-28 22:31:50,-7.5667,24.1833,63.79,52,83,5.23
361,Diffa,NE,2022-06-28 22:31:50,13.3154,12.6113,89.38,35,39,7.61
362,Anadyr,RU,2022-06-28 22:31:51,64.75,177.4833,57.7,62,0,22.37
363,Salinopolis,BR,2022-06-28 22:31:52,-0.6136,-47.3561,79.16,84,61,11.72
364,Khatanga,RU,2022-06-28 22:31:53,71.9667,102.5,54.03,45,9,11.97
365,Sisimiut,GL,2022-06-28 22:31:53,66.9395,-53.6735,52.56,57,100,2.24
366,Wilmington,US,2022-06-28 22:31:54,34.2257,-77.9447,80.51,73,0,10.36
367,Benin,BJ,2022-06-28 22:31:54,9.5,2.25,75.6,81,30,4.47
368,Ixtapa,MX,2022-06-28 22:31:55,20.7,-105.2,87.22,74,20,12.66
369,Olafsvik,IS,2022-06-28 22:31:55,64.8945,-23.7142,49.37,86,11,8.05
370,High Level,CA,2022-06-28 22:30:33,58.5169,-117.136,75.31,38,40,4.61
371,Kaitangata,NZ,2022-06-28 22:31:56,-46.2817,169.8464,42.62,72,100,7.94
372,Lindi,TZ,2022-06-28 22:31:56,-10.0,39.7167,67.55,94,78,6.13
373,Yerbogachen,RU,2022-06-28 22:31:56,61.2767,108.0108,59.79,83,99,11.97
374,Havoysund,NO,2022-06-28 22:31:57,70.9963,24.6622,66.43,64,18,7.63
375,Chicama,PE,2022-06-28 22:31:58,-7.8447,-79.1469,63.14,75,5,7.2
376,Mehriz,IR,2022-06-28 22:31:58,31.5917,54.4318,91.9,10,1,1.25
377,Fernie,CA,2022-06-28 22:31:59,49.5,-115.0687,82.6,30,47,16.67
378,Robore,BO,2022-06-28 22:31:59,-18.3333,-59.75,68.99,63,3,9.89
379,Boa Vista,BR,2022-06-28 22:32:00,2.8197,-60.6733,85.98,58,40,5.75
380,Alofi,NU,2022-06-28 22:32:00,-19.0595,-169.9187,82.29,78,75,10.36
381,Khani,GE,2022-06-28 22:32:01,41.9563,42.9566,60.37,97,94,1.07
382,Severo-Yeniseyskiy,RU,2022-06-28 22:32:02,60.3725,93.0408,50.85,81,45,9.93
383,Berlevag,NO,2022-06-28 22:32:02,70.8578,29.0864,71.4,82,37,2.3
384,Kyren,RU,2022-06-28 22:32:03,51.6828,102.1408,64.45,96,100,3.27
385,Hvolsvollur,IS,2022-06-28 22:32:04,63.7533,-20.2243,51.98,85,100,5.7
386,Erzin,TR,2022-06-28 22:32:05,36.9559,36.2,72.05,80,0,1.95
387,Gap,FR,2022-06-28 22:32:06,44.6667,6.0,47.84,85,51,4.47
388,Kruisfontein,ZA,2022-06-28 22:32:07,-34.0033,24.7314,56.23,38,0,7.0
389,Maravilla,PH,2022-06-28 22:32:08,10.9011,123.8918,81.54,77,99,7.36
390,Manzanillo,CU,2022-06-28 22:32:09,20.3433,-77.1167,83.37,73,51,3.89
391,Port Hedland,AU,2022-06-28 22:32:10,-20.3167,118.5667,62.65,42,0,9.22
392,Valdivia,CL,2022-06-28 22:31:17,-39.8142,-73.2459,55.49,97,100,14.92
393,Kloulklubed,PW,2022-06-28 22:32:11,7.0419,134.2556,75.7,73,95,8.37
394,Belyy Yar,RU,2022-06-28 22:32:12,53.6039,91.3903,53.85,76,0,4.47
395,Marsh Harbour,BS,2022-06-28 22:32:13,26.5412,-77.0636,80.11,77,87,17.29
396,Sanmenxia,CN,2022-06-28 22:32:13,34.7747,111.1814,78.49,47,3,2.37
397,Mount Gambier,AU,2022-06-28 22:31:38,-37.8333,140.7667,41.99,65,31,10.16
398,Kushima,JP,2022-06-28 22:32:14,31.4583,131.2333,80.38,89,58,6.78
399,Saint-Pierre,RE,2022-06-28 22:32:14,-21.3393,55.4781,64.9,77,100,9.22
400,Alice Springs,AU,2022-06-28 22:32:15,-23.7,133.8833,51.35,54,48,5.75
401,Ahipara,NZ,2022-06-28 22:32:16,-35.1667,173.1667,56.59,86,100,13.18
402,Hamilton,US,2022-06-28 22:28:22,39.1834,-84.5333,82.0,34,0,4.61
403,Steamboat Springs,US,2022-06-28 22:32:16,40.485,-106.8317,84.34,23,0,3.44
404,Osa,RU,2022-06-28 22:32:17,57.2829,55.4567,44.24,81,96,10.11
405,Lagos,NG,2022-06-28 22:32:17,6.5833,3.75,76.06,92,43,3.15
406,Ciudad Bolivar,VE,2022-06-28 22:32:18,8.1222,-63.5497,76.41,91,100,1.01
407,Tambovka,RU,2022-06-28 22:32:20,50.0969,128.0489,70.61,82,2,2.3
408,Seymchan,RU,2022-06-28 22:32:21,62.8833,152.4333,77.25,48,100,8.39
409,Camana,PE,2022-06-28 22:32:22,-16.6228,-72.7111,62.02,88,35,9.64
410,Zhigansk,RU,2022-06-28 22:32:23,66.7697,123.3711,47.14,53,2,12.86
411,Okha,RU,2022-06-28 22:32:23,53.5739,142.9478,52.95,81,69,9.35
412,Ishigaki,JP,2022-06-28 22:32:24,24.3448,124.1572,80.73,94,75,8.05
413,Mpanda,TZ,2022-06-28 22:32:25,-6.3655,31.0409,59.67,64,4,4.29
414,Myitkyina,MM,2022-06-28 22:32:26,25.3833,97.4,73.72,100,100,0.89
415,Abu Kamal,SY,2022-06-28 22:32:26,34.4506,40.9171,84.61,23,0,4.38
416,Saint-Joseph,RE,2022-06-28 22:29:49,-21.3667,55.6167,62.98,75,66,12.97
417,Batemans Bay,AU,2022-06-28 22:32:27,-35.7167,150.1833,41.09,57,100,3.15
418,Tukrah,LY,2022-06-28 22:32:27,32.5341,20.5791,77.92,57,0,7.31
419,Qeshm,IR,2022-06-28 22:32:28,26.9581,56.2719,91.27,84,90,4.61
420,Pimentel,PE,2022-06-28 22:32:29,-6.8367,-79.9342,68.29,64,0,17.27
421,Lufilufi,WS,2022-06-28 22:32:29,-13.8745,-171.5986,85.78,75,5,19.86
422,Madison Heights,US,2022-06-28 22:31:37,42.4859,-83.1052,82.99,37,40,11.5
423,Maputo,MZ,2022-06-28 22:32:30,-25.9653,32.5892,60.22,89,20,3.44
424,Muros,ES,2022-06-28 22:32:30,42.7762,-9.0603,63.09,94,98,5.28
425,Prince Rupert,CA,2022-06-28 22:29:45,54.3161,-130.3201,59.09,92,75,8.05
426,Baruun-Urt,MN,2022-06-28 22:32:31,46.6806,113.2792,74.01,41,45,6.89
427,Taiyuan,CN,2022-06-28 22:32:31,37.8694,112.5603,67.86,73,0,2.24
428,Hobyo,SO,2022-06-28 22:32:32,5.3505,48.5268,76.77,80,75,24.99
429,Dauphin,CA,2022-06-28 22:32:32,51.1494,-100.0502,69.94,37,20,5.75
430,Gazli,UZ,2022-06-28 22:32:33,40.1333,63.45,90.59,17,0,11.41
431,Cananea,MX,2022-06-28 22:30:54,30.95,-110.3,80.2,37,71,7.54
432,Daska,PK,2022-06-28 22:32:33,32.3243,74.3497,91.38,35,0,9.69
433,Shar,KZ,2022-06-28 22:32:34,49.5886,81.0453,62.64,42,0,12.17
434,Camocim,BR,2022-06-28 22:32:34,-2.9022,-40.8411,77.52,78,14,10.76
435,Skegness,GB,2022-06-28 22:30:52,53.1436,0.3363,62.06,68,99,13.22
436,Miragoane,HT,2022-06-28 22:32:35,18.4423,-73.0876,83.79,69,100,2.8
437,Iralaya,HN,2022-06-28 22:32:36,15.0,-83.2333,81.27,81,95,9.19
438,Tabuk,PH,2022-06-28 22:32:36,17.4189,121.4443,74.93,97,100,4.99
439,Inirida,CO,2022-06-28 22:32:37,3.8653,-67.9239,74.55,92,64,3.09
440,Porto San Giorgio,IT,2022-06-28 22:32:37,43.1827,13.7934,80.01,92,73,3.74
441,Novikovo,RU,2022-06-28 22:32:38,51.1537,37.8879,61.48,86,26,7.47
442,Barsovo,RU,2022-06-28 22:32:39,61.1667,73.1667,50.13,93,100,8.9
443,Gotsu,JP,2022-06-28 22:32:22,35.0,132.2167,81.43,69,99,6.82
444,Agadez,NE,2022-06-28 22:32:39,19.75,10.25,92.01,11,1,4.03
445,Ilhabela,BR,2022-06-28 22:32:40,-23.7781,-45.3581,65.88,80,4,4.03
446,Sandakan,MY,2022-06-28 22:32:40,5.8402,118.1179,74.88,100,20,2.3
447,Zihuatanejo,MX,2022-06-28 22:32:40,17.6333,-101.55,89.69,62,75,12.66
448,Carlyle,US,2022-06-28 22:32:41,38.6103,-89.3726,84.02,39,1,1.99
449,Sur,OM,2022-06-28 22:32:41,22.5667,59.5289,86.85,67,16,7.27
450,Redcar,GB,2022-06-28 22:32:42,54.6166,-1.06,62.29,43,100,13.0
451,Dukat,RU,2022-06-28 22:32:17,62.55,155.55,73.27,42,2,10.49
452,Fairview,US,2022-06-28 22:32:32,40.8126,-73.999,80.55,43,0,9.22
453,Makakilo City,US,2022-06-28 22:32:43,21.3469,-158.0858,82.72,51,40,16.11
454,Marsabit,KE,2022-06-28 22:32:44,2.3284,37.9899,61.12,71,16,23.89
455,Mae Ramat,TH,2022-06-28 22:32:44,16.984,98.5166,75.79,99,100,1.5
456,Antofagasta,CL,2022-06-28 22:32:45,-23.65,-70.4,67.21,62,2,8.52
457,Deniliquin,AU,2022-06-28 22:32:45,-35.5333,144.9667,43.68,65,100,6.71
458,Grakhovo,RU,2022-06-28 22:32:46,56.0502,51.9676,41.27,86,86,8.25
459,Pinawa,CA,2022-06-28 22:32:46,50.1489,-95.8811,63.45,43,6,9.57
460,Xuanhua,CN,2022-06-28 22:32:47,40.6103,115.0447,68.56,76,100,3.98
461,Ogaminana,NG,2022-06-28 22:32:47,7.5946,6.2248,73.58,92,61,5.68
462,Bereda,ES,2022-06-28 22:32:48,43.2686,-7.5406,55.02,97,25,2.57
463,Ellsworth,US,2022-06-28 22:32:48,44.5434,-68.4195,76.64,52,75,9.22
464,Vallenar,CL,2022-06-28 22:32:49,-28.5708,-70.7581,64.31,22,0,2.8
465,Bathsheba,BB,2022-06-28 22:32:49,13.2167,-59.5167,81.21,89,75,28.77
466,Fare,PF,2022-06-28 22:32:50,-16.7,-151.0167,79.68,75,46,19.69
467,Dingle,PH,2022-06-28 22:32:50,10.9995,122.6711,76.71,92,100,8.05
468,Constitucion,CL,2022-06-28 22:32:51,-35.3333,-72.4167,52.84,78,100,2.75
469,Latung,PH,2022-06-28 22:32:51,5.5,120.8833,83.44,74,100,15.35
470,Maltahohe,NA,2022-06-28 22:32:51,-24.8333,16.9833,47.84,64,3,12.64
471,Shetpe,KZ,2022-06-28 22:32:52,44.1667,52.1167,76.32,41,0,14.65
472,Vila Do Maio,CV,2022-06-28 22:32:52,15.1333,-23.2167,75.99,83,72,18.54
473,Shelburne,CA,2022-06-28 22:31:23,44.0787,-80.2041,74.3,68,0,9.22
474,Russell,US,2022-06-28 22:32:53,32.3502,-85.1999,93.96,58,20,24.16
475,Sao Gabriel Da Cachoeira,BR,2022-06-28 22:32:53,-0.1303,-67.0892,74.86,91,93,2.84
476,Longyan,CN,2022-06-28 22:32:54,25.1072,117.0225,76.84,92,100,1.92
477,Ajdabiya,LY,2022-06-28 22:32:54,30.7554,20.2263,81.66,38,0,8.37
478,Spencer,US,2022-06-28 22:32:55,43.1414,-95.1444,89.71,40,0,9.22
479,Anloga,GH,2022-06-28 22:32:55,5.7947,0.8973,78.44,87,51,10.56
480,Kurchum,KZ,2022-06-28 22:32:55,48.5722,83.6542,59.83,52,0,3.42
481,Barra Patuca,HN,2022-06-28 22:32:56,15.8,-84.2833,81.93,76,69,9.64
482,Lima,PE,2022-06-28 22:29:52,-12.0432,-77.0282,62.91,77,100,11.5
483,Gobabis,NA,2022-06-28 22:32:56,-22.45,18.9667,47.34,74,3,16.31
484,Gazanjyk,TM,2022-06-28 22:32:57,39.2446,55.5154,78.48,63,0,10.65
485,Lorengau,PG,2022-06-28 22:32:57,-2.0226,147.2712,82.09,77,78,9.82
486,Pochutla,MX,2022-06-28 22:32:58,15.7432,-96.4661,87.82,72,72,3.87
487,Rudsar,IR,2022-06-28 22:32:58,37.1376,50.288,73.89,77,0,3.98
488,Chiredzi,ZW,2022-06-28 22:29:16,-21.05,31.6667,57.81,83,99,6.8
489,Tual,ID,2022-06-28 22:32:59,-5.6667,132.75,81.18,80,44,10.49
490,Manta,EC,2022-06-28 22:32:59,-0.95,-80.7333,78.58,73,20,14.97
491,Formosa Do Rio Preto,BR,2022-06-28 22:33:00,-11.0483,-45.1931,70.32,43,0,3.67
492,Dankov,RU,2022-06-28 22:33:00,53.2515,39.1555,56.77,84,1,6.85
493,Tazovskiy,RU,2022-06-28 22:33:01,67.4667,78.7,45.18,64,95,23.26
494,Maumere,ID,2022-06-28 22:33:02,-8.6199,122.2111,78.6,82,76,7.61
495,Srivardhan,IN,2022-06-28 22:33:02,18.0333,73.0167,79.66,88,80,5.64
496,Grand-Santi,GF,2022-06-28 22:33:03,4.25,-54.3833,73.31,98,93,0.87
497,Launceston,AU,2022-06-28 22:33:04,-41.45,147.1667,48.15,93,75,10.36
498,Mizan Teferi,ET,2022-06-28 22:33:05,6.9833,35.5833,60.84,79,90,2.62
499,Milkovo,RU,2022-06-28 22:33:05,54.7167,158.6167,70.09,46,14,1.14
500,Chapais,CA,2022-06-28 22:33:06,49.7834,-74.8492,69.58,47,71,12.08
501,Iracoubo,GF,2022-06-28 22:33:07,5.4802,-53.2011,77.09,87,78,7.83
502,Pontal Do Parana,BR,2022-06-28 22:33:07,-25.6533,-48.5128,61.16,93,3,4.47
503,Mubi,NG,2022-06-28 22:33:08,10.2676,13.2644,75.18,67,90,2.98
504,Tumaco,CO,2022-06-28 22:33:08,1.7986,-78.8156,76.6,87,31,5.14
505,Kodinar,IN,2022-06-28 22:33:09,20.7903,70.7031,82.87,82,99,14.52
506,Butte,US,2022-06-28 22:33:10,39.6499,-121.5677,102.92,7,0,12.66
507,Arbazh,RU,2022-06-28 22:33:10,57.6804,48.3065,43.34,77,98,6.22
508,Novyy Urengoy,RU,2022-06-28 22:33:11,66.0833,76.6333,46.33,61,39,24.11
509,Zhuhai,CN,2022-06-28 22:33:11,22.2769,113.5678,84.85,94,20,3.44
510,Olbia,IT,2022-06-28 22:33:12,40.9214,9.4856,75.25,60,0,14.97
511,Krasnogorodsk,RU,2022-06-28 22:33:12,56.8357,28.2822,64.98,97,100,5.79
512,Rocha,UY,2022-06-28 22:29:58,-34.4833,-54.3333,50.34,76,100,4.41
513,Rodrigues Alves,BR,2022-06-28 22:33:13,-7.738,-72.6509,86.2,63,70,1.77
514,Gat,IL,2022-06-28 22:33:15,31.61,34.7642,76.82,100,0,3.91
515,Rawson,AR,2022-06-28 22:28:40,-43.3002,-65.1023,53.56,56,100,12.17
516,Cap-Aux-Meules,CA,2022-06-28 22:33:16,47.3821,-61.8597,68.05,60,75,3.44
517,Amritsar,IN,2022-06-28 22:33:16,31.6331,74.8656,93.02,94,40,0.0
518,Carauari,BR,2022-06-28 22:33:16,-4.8828,-66.8958,79.68,74,100,0.67
519,Wanning,CN,2022-06-28 22:33:17,18.8003,110.3967,80.19,87,100,5.91
520,Verkhnevilyuysk,RU,2022-06-28 22:33:18,63.4453,120.3167,54.45,59,99,7.09
521,Khaniotis,GR,2022-06-28 22:33:19,39.9991,23.58,75.88,70,77,6.22
522,Evensk,RU,2022-06-28 22:33:20,61.95,159.2333,51.62,75,12,5.97
523,Beitbridge,ZW,2022-06-28 22:33:21,-22.2167,30.0,56.03,83,83,7.2
524,Gardendale,US,2022-06-28 22:33:21,33.6601,-86.8128,90.48,64,75,5.75
525,Mareeba,AU,2022-06-28 22:33:22,-17.0,145.4333,69.44,83,98,6.64
526,Galle,LK,2022-06-28 22:33:22,6.0367,80.217,79.23,85,8,13.42
527,Hoquiam,US,2022-06-28 22:33:23,46.9809,-123.8893,59.94,91,100,13.8
528,Porto Santo,PT,2022-06-28 22:33:23,33.072,-16.3415,66.58,72,40,14.97
529,Daru,PG,2022-06-28 22:33:24,-9.0763,143.2092,79.32,88,69,13.65
530,Rio Tercero,AR,2022-06-28 22:33:24,-32.173,-64.1141,57.79,59,0,7.72
531,Namatanai,PG,2022-06-28 22:33:25,-3.6667,152.4333,83.14,64,53,4.21
532,Calvinia,ZA,2022-06-28 22:33:25,-31.4707,19.776,51.57,49,0,6.58
533,Mazamitla,MX,2022-06-28 22:33:26,19.9167,-103.0333,59.85,85,89,5.39
534,Sassandra,CI,2022-06-28 22:33:26,4.95,-6.0833,76.5,87,88,4.83
535,Skjervoy,NO,2022-06-28 22:33:27,70.0311,20.9714,77.0,77,0,13.42
536,Yala,TH,2022-06-28 22:33:27,6.3333,101.25,73.62,96,100,3.11
537,Plouzane,FR,2022-06-28 22:33:27,48.3833,-4.6167,57.52,94,100,11.5
538,Beringovskiy,RU,2022-06-28 22:33:28,63.05,179.3167,51.15,72,12,16.8
539,Jonkoping,SE,2022-06-28 22:33:28,57.7814,14.1562,53.38,93,0,2.3
540,Burnie,AU,2022-06-28 22:33:29,-41.0667,145.9167,48.92,90,100,6.85
541,Severo-Kurilsk,RU,2022-06-28 22:32:21,50.6789,156.125,45.91,94,100,14.18
542,Gela,IT,2022-06-28 22:33:31,37.0803,14.2307,84.58,53,9,0.94
